seqnames	start	end	width	strand	closest_gene	strand_gene	collision	reassigned	reassigned.to	BM_BM_01	BM_BM_03	BM_BM_06	BM_BM_12	BM_BM_18	B_BM_01	B_BM_03	B_BM_06	B_BM_12	B_BM_18	B_PB_01	B_PB_03	B_PB_06	B_PB_09	B_PB_12	B_PB_18	CD34_BM_03	CD34_BM_06	CD34_BM_12	CD34_BM_18	CFC_BM_00	CFC_BM_01	CFC_BM_03	CFC_BM_06	CFC_BM_12	CFC_PB_03	CFC_PB_06	CFC_PB_09	CFC_PB_12	MNC_BM_01	MNC_BM_03	MNC_BM_06	MNC_BM_12	MNC_BM_18	MNC_PB_01	MNC_PB_03	MNC_PB_06	MNC_PB_09	MNC_PB_12	MNC_PB_18	Myelo_BM_01	Myelo_BM_03	Myelo_BM_06	Myelo_BM_12	Myelo_BM_18	Myelo_PB_01	Myelo_PB_03	Myelo_PB_06	Myelo_PB_09	Myelo_PB_12	Myelo_PB_18	NK_BM_12	NK_BM_18	NK_PB_03	NK_PB_06	NK_PB_09	NK_PB_12	NK_PB_18	PB_PB_01	PB_PB_03	PB_PB_06	PB_PB_09	PB_PB_12	PB_PB_18	TE_BM_03	TE_BM_06	TE_BM_12	TE_BM_18	T_BM_01	T_BM_03	T_BM_12	T_BM_18	T_PB_01	T_PB_03	T_PB_06	T_PB_09	T_PB_12	T_PB_18
chr7	75132340	75132340	1	+	SPDYE5	+	FALSE	FALSE																		4						3																																																							
chr7	75208985	75208985	1	+	HIP1	-	FALSE	FALSE							1																																																																								
chr7	75304035	75304035	1	-	HIP1	-	FALSE	FALSE														1																																																																	
chr7	75500725	75500725	1	-	RHBDD2	+	FALSE	FALSE																																																												3																			
chr7	75572185	75572185	1	-	SNORA14A	+	FALSE	FALSE																																																			29																												
chr7	75635294	75635294	1	+	STYXL1	-	FALSE	FALSE				1																																																																											
chr7	75984531	75984531	1	-	YWHAG	-	FALSE	FALSE																																																	39																														
chr7	76161932	76161932	1	-	UPK3B	+	FALSE	FALSE						1																																																																									
chr7	76545382	76545382	1	-	DTX2P1-UPK3BP1-PMS2P11	+	FALSE	FALSE																			3																																																												
chr7	76657084	76657084	1	+	DTX2P1-UPK3BP1-PMS2P11	+	FALSE	FALSE		1																																																																													
chr7	76681017	76681017	1	-	PMS2P9	+	FALSE	FALSE																		8						20																																																							
chr7	76959923	76959923	1	+	GSAP	-	FALSE	FALSE																								1																																																							
chr7	77243491	77243491	1	+	PTPN12	+	FALSE	FALSE																																																																							1								
chr7	77341587	77341587	1	+	APTR	-	FALSE	FALSE																						7																																																									
chr7	77354271	77354271	1	-	RSBN1L	+	FALSE	FALSE																																																1																															
chr7	77362614	77362614	1	+	RSBN1L	+	FALSE	FALSE					417																																																																										
chr7	77364536	77364536	1	-	RSBN1L	+	FALSE	FALSE																																														94				320																													
chr7	77764893	77764893	1	-	MAGI2	-	FALSE	FALSE																							1																																																								
chr7	78369553	78369553	1	-	MAGI2	-	FALSE	FALSE																							1																																																								
chr7	78500018	78500018	1	-	MAGI2	-	FALSE	FALSE																																																	1																														
chr7	78754880	78754880	1	-	MAGI2-AS2	+	FALSE	FALSE																																																			2																												
chr7	79067657	79067657	1	+	MAGI2-AS3	+	FALSE	FALSE																																																														2																	
chr7	79426057	79426057	1	-	MIR548M	+	FALSE	FALSE																																																																		1													
chr7	79512159	79512159	1	+	MIR548M	+	FALSE	FALSE																																																																			1												
chr7	79828037	79828037	1	-	GNAI1	+	FALSE	FALSE																																																		2																													
chr7	79828040	79828040	1	-	GNAI1	+	FALSE	FALSE																																																		4																													
chr7	80011927	80011927	1	+	LOC101927269	-	FALSE	FALSE																																											1																																				
chr7	80143975	80143975	1	+	GNAT3	-	FALSE	FALSE																																																1008																															
chr7	80612436	80612436	1	+	SEMA3C	-	FALSE	FALSE																																																														1																	
chr7	81171983	81171983	1	-	LOC100128317	-	FALSE	FALSE																																																																												1			
chr7	81393231	81393231	1	-	HGF	-	FALSE	FALSE																																																			24																												
chr7	81419548	81419548	1	+	HGF	-	FALSE	FALSE																																										4																																					
chr7	81537333	81537333	1	+	CACNA2D1	-	FALSE	FALSE																							1																																																								
chr7	82082203	82082203	1	-	CACNA2D1	-	FALSE	FALSE																																																							1																								
chr7	82877974	82877974	1	-	PCLO	-	FALSE	FALSE		1																																																																													
chr7	82890775	82890775	1	-	PCLO	-	FALSE	FALSE																																																																			1												
chr7	83156406	83156406	1	-	SEMA3E	-	FALSE	FALSE			1																																																																												
chr7	83898242	83898242	1	-	SEMA3A	-	FALSE	FALSE																																																																												70			
chr7	83929405	83929405	1	-	SEMA3A	-	FALSE	FALSE																																																																		53													
chr7	84171427	84171427	1	-	LOC101927378	+	FALSE	FALSE				5																																																																											
chr7	84235356	84235356	1	-	LOC101927378	+	FALSE	FALSE																							1																																																								
chr7	84269322	84269322	1	-	LOC101927378	+	FALSE	FALSE																																																																												1			
chr7	84270898	84270898	1	+	LOC101927378	+	FALSE	FALSE																																																																												601			
chr7	84709253	84709253	1	-	SEMA3D	-	FALSE	FALSE							1																																			1																																					
chr7	85123471	85123471	1	+	SEMA3D	-	FALSE	FALSE																						1																																																									
chr7	85212218	85212218	1	-	SEMA3D	-	FALSE	FALSE				1																																																																											
chr7	85218677	85218677	1	-	SEMA3D	-	FALSE	FALSE																																				2068																								210																			
chr7	85857380	85857380	1	+	GRM3	+	FALSE	FALSE																																																												1																			
chr7	85953500	85953500	1	-	GRM3	+	FALSE	FALSE				3																																																																											
chr7	86311166	86311166	1	-	GRM3	+	FALSE	FALSE																																																																												1			
chr7	86566292	86566292	1	-	KIAA1324L	-	FALSE	FALSE													361																																																																		
chr7	86598930	86598930	1	+	KIAA1324L	-	FALSE	FALSE																												2948																																																			
chr7	87315454	87315454	1	+	RUNDC3B	+	FALSE	FALSE																																													1715																																		
chr7	87535116	87535116	1	+	DBF4	+	FALSE	FALSE																							1																																																								
chr7	87627760	87627760	1	-	ADAM22	+	FALSE	FALSE																																																							1																								
chr7	88090037	88090037	1	-	STEAP4	-	FALSE	FALSE																																																																												1			
chr7	88626678	88626678	1	-	C7orf62	-	FALSE	FALSE																									46																																																						
chr7	88887984	88887984	1	+	ZNF804B	+	FALSE	FALSE																																																																							1								
chr7	89228761	89228761	1	-	ZNF804B	+	FALSE	FALSE																																										1																																					
chr7	89424730	89424730	1	-	STEAP2-AS1	-	FALSE	FALSE								1																																																																							
chr7	89862808	89862808	1	+	STEAP2	+	FALSE	FALSE																																											14																																				
chr7	90006408	90006408	1	-	GTPBP10	+	FALSE	FALSE																																																				2																											
chr7	90558744	90558744	1	-	CDK14	+	FALSE	FALSE																																																																												1			
chr7	91506710	91506710	1	-	MTERF1	-	FALSE	FALSE							1																																																																								
chr7	91969004	91969004	1	-	ANKIB1	+	FALSE	FALSE																						145																																																									
chr7	93012299	93012299	1	+	CCDC132	+	FALSE	FALSE																			1																																																												
chr7	93662213	93662213	1	+	BET1	-	FALSE	FALSE																									2																																																						
chr7	93692571	93692571	1	+	BET1	-	FALSE	FALSE							1																																																																								
chr7	94251745	94251745	1	-	SGCE	-	FALSE	FALSE																																												1																																			
chr7	94866294	94866294	1	+	PPP1R9A	+	FALSE	FALSE																																																							1																								
chr7	94973917	94973917	1	-	PON3	-	FALSE	FALSE																			1																																																												
chr7	96268855	96268855	1	+	LOC100506136	-	FALSE	FALSE																																																	1																														
chr7	96566569	96566569	1	+	DLX6-AS1	-	FALSE	FALSE																																																	1																														
chr7	96836303	96836303	1	-	ACN9	+	FALSE	FALSE																																																																			1												
chr7	97643603	97643603	1	-	OCM2	-	FALSE	FALSE																																										1																																					
chr7	97829095	97829095	1	-	LMTK2	+	FALSE	FALSE																																																1																															
chr7	97843540	97843540	1	+	TECPR1	-	FALSE	FALSE																																											1																																				
chr7	98371124	98371124	1	-	TMEM130	-	FALSE	FALSE																																																	1																														
chr7	98609854	98609854	1	+	TRRAP	+	FALSE	FALSE																																																														1																	
chr7	98616625	98616625	1	+	LOC101927550	+	FALSE	FALSE																																																								1																							
chr7	98686093	98686093	1	+	SMURF1	-	FALSE	FALSE													118																																																																		
chr7	98884810	98884810	1	+	MYH16	+	FALSE	FALSE																																																																		1													
chr7	98957623	98957623	1	-	ARPC1A	+	FALSE	FALSE																																																																		1													
chr7	99200178	99200178	1	-	GS1-259H13.2	+	FALSE	FALSE																																																													1																		
chr7	99599852	99599852	1	-	ZKSCAN1	+	FALSE	FALSE																			72																																																												
chr7	99647597	99647597	1	-	ZSCAN21	+	FALSE	FALSE				1																																																																											
chr7	99651855	99651855	1	-	ZSCAN21	+	FALSE	FALSE			276																													561																																															
chr7	99652156	99652156	1	+	ZSCAN21	+	FALSE	FALSE																																																																							1								
chr7	99918683	99918683	1	+	SPDYE3	+	FALSE	FALSE						1												20						18																																																							
chr7	99960054	99960054	1	-	PILRB	+	FALSE	FALSE		19																																																																													
chr7	100009268	100009268	1	-	ZCWPW1	-	FALSE	FALSE																																																														1																	
chr7	100253845	100253845	1	-	ACTL6B	-	FALSE	FALSE				29																																													9																														
chr7	100257596	100257596	1	-	ACTL6B	-	FALSE	FALSE																																																				583												1348															
chr7	100283461	100283461	1	-	GIGYF1	-	FALSE	FALSE																						763																																																									
chr7	100417322	100417322	1	+	EPHB4	-	FALSE	FALSE					733					120										1201						2892																																																					
chr7	100417380	100417380	1	-	EPHB4	-	FALSE	FALSE					71															758																																																											
chr7	100437612	100437612	1	+	EPHB4	-	FALSE	FALSE																																																													1																		
chr7	100477624	100477624	1	+	SRRT	+	FALSE	FALSE																			2																																																												
chr7	100740706	100740706	1	+	TRIM56	+	FALSE	FALSE				1959																																																																											
chr7	100819577	100819577	1	+	NAT16	-	FALSE	FALSE																								1																																																							
chr7	101443580	101443580	1	-	CUX1	+	FALSE	FALSE									1																																																																						
chr7	101655145	101655145	1	-	CUX1	+	FALSE	FALSE		219																																																																													
chr7	101689723	101689723	1	-	CUX1	+	FALSE	FALSE																																																	1																														
chr7	101782015	101782015	1	+	CUX1	+	FALSE	FALSE																																																1																															
chr7	101836300	101836300	1	+	CUX1	+	FALSE	FALSE																																															1																																
chr7	101976109	101976109	1	+	SPDYE6	-	FALSE	FALSE													2																																																																		
chr7	102187621	102187621	1	-	SPDYE2B	+	FALSE	FALSE																																										1																																					
chr7	102217254	102217254	1	+	RASA4	-	FALSE	FALSE																							450																																																								
chr7	102301771	102301771	1	+	SPDYE2	+	FALSE	FALSE																		4						2																																																							
chr7	102301776	102301776	1	+	SPDYE2	+	FALSE	FALSE																								2																																																							
chr7	102964306	102964306	1	+	DNAJC2	-	FALSE	FALSE																																																																												1			
chr7	102997258	102997258	1	+	PSMC2	+	FALSE	FALSE																																														233																																	
chr7	104164126	104164126	1	-	LHFPL3	+	FALSE	FALSE																																																												1																			
chr7	104439443	104439443	1	+	LHFPL3-AS1	-	FALSE	FALSE																																											1																																				
chr7	104574666	104574666	1	-	LHFPL3-AS2	-	FALSE	FALSE																																																																			1												
chr7	104628059	104628059	1	+	LINC01004	-	FALSE	FALSE																																																																							1								
chr7	104660205	104660205	1	+	KMT2E	+	FALSE	FALSE			19			7																										56																				182																											
chr7	104905832	104905832	1	+	SRPK2	-	FALSE	FALSE																																														749																																	
chr7	104935196	104935196	1	-	SRPK2	-	FALSE	FALSE																																																																											1				
chr7	106417652	106417652	1	+	PIK3CG	+	FALSE	FALSE																			3																																																												
chr7	106799370	106799370	1	-	PRKAR2B	+	FALSE	FALSE																																																				46																											
chr7	106847228	106847228	1	+	COG5	-	FALSE	FALSE																			1																																																												
chr7	106911499	106911499	1	-	COG5	-	FALSE	FALSE																																														1																																	
chr7	106987816	106987816	1	+	COG5	-	FALSE	FALSE																																										1																																					
chr7	107090380	107090380	1	-	GPR22	+	FALSE	FALSE											6																																																																				
chr7	107446431	107446431	1	+	SLC26A3	-	FALSE	FALSE																																																	1																														
chr7	107488515	107488515	1	-	DLD	+	FALSE	FALSE																																											1																																				
chr7	107825620	107825620	1	+	NRCAM	-	FALSE	FALSE																																										8																																					
chr7	108243661	108243661	1	-	DNAJB9	+	FALSE	FALSE																																																													1																		
chr7	108679068	108679068	1	+	C7orf66	-	FALSE	FALSE																								1																																																							
chr7	109126959	109126959	1	-	EIF3IP1	-	FALSE	FALSE																							1																																																								
chr7	109486652	109486652	1	+	EIF3IP1	-	FALSE	FALSE				1																																																																											
chr7	110641692	110641692	1	-	IMMP2L	-	FALSE	FALSE																																																																							2								
chr7	112092968	112092968	1	+	IFRD1	+	FALSE	FALSE																						1																																																									
chr7	112590247	112590247	1	+	LOC101928036	-	FALSE	FALSE																							1																																																								
chr7	112667684	112667684	1	-	LOC101928036	-	FALSE	FALSE																																																													1																		
chr7	112913348	112913348	1	-	LINC00998	-	FALSE	FALSE																																																																							1								
chr7	113514183	113514183	1	-	PPP1R3A	-	FALSE	FALSE																																																																		1													
chr7	113872333	113872333	1	+	FOXP2	+	FALSE	FALSE																																																																		1													
chr7	114763905	114763905	1	+	LINC01392	-	FALSE	FALSE																								1																																																							
chr7	115172378	115172378	1	-	LINC01392	-	FALSE	FALSE																																																																												1			
chr7	115337943	115337943	1	+	TFEC	-	FALSE	FALSE			1																																																																												
chr7	115773507	115773507	1	-	TES	+	FALSE	FALSE																																											10																																				
chr7	116080588	116080588	1	-	CAV2	+	FALSE	FALSE																																										1																																					
chr7	116205729	116205729	1	-	LINC01510	-	FALSE	FALSE				1																																																																											
chr7	116540963	116540963	1	-	CAPZA2	+	FALSE	FALSE																																																													27																		
chr7	117040593	117040593	1	+	ASZ1	-	FALSE	FALSE																						1																																																									
chr7	117077607	117077607	1	-	ASZ1	-	FALSE	FALSE																						1																																																									
chr7	117256493	117256493	1	+	CFTR	+	FALSE	FALSE		1																																																																													
chr7	117497623	117497623	1	+	CTTNBP2	-	FALSE	FALSE																																																								1																							
chr7	117895063	117895063	1	-	ANKRD7	+	FALSE	FALSE			1																																																																												
chr7	118017402	118017402	1	-	ANKRD7	+	FALSE	FALSE			16																																																																												
chr7	118138057	118138057	1	+	ANKRD7	+	FALSE	FALSE				1																																																																											
chr7	118299331	118299331	1	-	ANKRD7	+	FALSE	FALSE																							11																																																								
chr7	118318302	118318302	1	-	ANKRD7	+	FALSE	FALSE																																																																							1								
chr7	118480771	118480771	1	+	ANKRD7	+	FALSE	FALSE																																																	1																														
chr7	119643043	119643043	1	+	KCND2	+	FALSE	FALSE														1																																																																	
chr7	119948002	119948002	1	+	KCND2	+	FALSE	FALSE																																																							1																								
chr7	120118429	120118429	1	+	KCND2	+	FALSE	FALSE																								1																																																							
chr7	120247062	120247062	1	+	KCND2	+	FALSE	FALSE																											1																																																				
chr7	120293618	120293618	1	+	KCND2	+	FALSE	FALSE				1																																																																											
chr7	120692583	120692583	1	+	CPED1	+	FALSE	FALSE																																																								1																							
chr7	121027138	121027138	1	+	FAM3C	-	FALSE	FALSE					722																																																																										
chr7	121060445	121060445	1	-	FAM3C	-	FALSE	FALSE																																																														1																	
chr7	121537078	121537078	1	+	PTPRZ1	+	FALSE	FALSE																																																								1																							
chr7	121718032	121718032	1	+	AASS	-	FALSE	FALSE																																																								2																							
chr7	122115786	122115786	1	+	CADPS2	-	FALSE	FALSE																																																													1																		
chr7	122310396	122310396	1	-	CADPS2	-	FALSE	FALSE																																																1																															
chr7	123358175	123358175	1	+	WASL	-	FALSE	FALSE																																														1648																																	
chr7	123437798	123437798	1	-	RNU6-2	-	FALSE	FALSE													1																																																																		
chr7	123469302	123469302	1	-	HYALP1	+	FALSE	FALSE																																																																						2									
chr7	123712509	123712509	1	+	TMEM229A	-	FALSE	FALSE																							1																																																								
chr7	124180766	124180766	1	+	LOC101928211	-	FALSE	FALSE																							1																																																								
chr7	124242384	124242384	1	-	GPR37	-	FALSE	FALSE			1																																																																												
chr7	124807274	124807274	1	-	LOC101928283	+	FALSE	FALSE																																																								13																							
chr7	124986033	124986033	1	+	LOC101928283	+	FALSE	FALSE																																												103																																			
chr7	125197495	125197495	1	-	LOC101928283	+	FALSE	FALSE						4133															14																						670											8																									
chr7	125254606	125254606	1	-	LOC101928283	+	FALSE	FALSE																																																		408																													
chr7	126092911	126092911	1	-	GRM8	-	FALSE	FALSE		1																																																																													
chr7	126601926	126601926	1	+	GRM8	-	FALSE	FALSE																								1																																																							
chr7	126783561	126783561	1	+	GRM8	-	FALSE	FALSE																						10																																																									
chr7	126980531	126980531	1	+	ZNF800	-	FALSE	FALSE																																																																		1													
chr7	127856289	127856289	1	+	MIR129-1	+	FALSE	FALSE																											1																																																				
chr7	128074766	128074766	1	-	HILPDA	+	FALSE	FALSE																																															1																																
chr7	128167239	128167239	1	-	METTL2B	+	FALSE	FALSE														1																																																																	
chr7	128493432	128493432	1	-	FLNC	+	FALSE	FALSE																								1																																																							
chr7	128972747	128972747	1	+	AHCYL2	+	FALSE	FALSE																																															1465																																
chr7	129510190	129510190	1	+	UBE2H	-	FALSE	FALSE																									1																																																						
chr7	129523377	129523377	1	-	UBE2H	-	FALSE	FALSE			10																													49																																															
chr7	129529744	129529744	1	+	UBE2H	-	FALSE	FALSE																																												159																																			
chr7	129586081	129586081	1	+	UBE2H	-	FALSE	FALSE																					1																																																										
chr7	129586086	129586086	1	+	UBE2H	-	FALSE	FALSE																					358																																																										
chr7	129594776	129594776	1	-	UBE2H	-	FALSE	FALSE																											1																																																				
chr7	129732595	129732595	1	+	KLHDC10	+	FALSE	FALSE			17																																																																												
chr7	129736304	129736304	1	+	KLHDC10	+	FALSE	FALSE											266																																																																				
chr7	129748377	129748377	1	+	KLHDC10	+	FALSE	FALSE		1																																																																													
chr7	130052326	130052326	1	-	CEP41	-	FALSE	FALSE				1																																																																											
chr7	130294727	130294727	1	+	COPG2	-	FALSE	FALSE			1																																																																												
chr7	130555156	130555156	1	-	MIR29A	-	FALSE	FALSE																		1																																																													
chr7	131037492	131037492	1	-	MKLN1	+	FALSE	FALSE																																										131																																					
chr7	131058776	131058776	1	+	MKLN1	+	FALSE	FALSE																			210																																																												
chr7	132440842	132440842	1	+	FLJ40288	+	FALSE	FALSE																								1																																																							
chr7	132734720	132734720	1	-	MIR3654	-	FALSE	FALSE																																										1																																					
chr7	133219663	133219663	1	-	EXOC4	+	FALSE	FALSE																						2																																																									
chr7	133433565	133433565	1	+	LOC101928861	-	FALSE	FALSE																											85																																																				
chr7	133535676	133535676	1	+	LOC101928861	-	FALSE	FALSE									1																																																																						
chr7	133806058	133806058	1	-	LRGUK	+	FALSE	FALSE																							1																																																								
chr7	134141607	134141607	1	-	AKR1B1	-	FALSE	FALSE																																																	1																														
chr7	134237397	134237397	1	+	AKR1B15	+	FALSE	FALSE																		1																																																													
chr7	134569953	134569953	1	+	CALD1	+	FALSE	FALSE																																																	1																														
chr7	134648146	134648146	1	+	CALD1	+	FALSE	FALSE																								171																																																							
chr7	134722066	134722066	1	-	AGBL3	+	FALSE	FALSE																																																1																															
chr7	135112355	135112355	1	-	CNOT4	-	FALSE	FALSE					28																																									15																																	
chr7	135218085	135218085	1	+	CNOT4	-	FALSE	FALSE																																																	2																														
chr7	135472822	135472822	1	+	FAM180A	-	FALSE	FALSE			1																																																																												
chr7	135661214	135661214	1	+	LUZP6	-	FALSE	FALSE																																																	1																														
chr7	135741244	135741244	1	+	LUZP6	-	FALSE	FALSE																																																							1																								
chr7	136109705	136109705	1	+	CHRM2	+	FALSE	FALSE			1																																																																												
chr7	136894545	136894545	1	+	PTN	-	FALSE	FALSE																						1																																																									
chr7	136943929	136943929	1	-	PTN	-	FALSE	FALSE																																																																							1								
chr7	137107568	137107568	1	-	DGKI	-	FALSE	FALSE		1																																																																													
chr7	138241809	138241809	1	-	TRIM24	+	FALSE	FALSE																						1																																																									
chr7	139051635	139051635	1	-	LUC7L2	+	FALSE	FALSE																																									93																					501			298														
chr7	139068833	139068833	1	+	C7orf55-LUC7L2	+	FALSE	FALSE														159																																																																	
chr7	139070508	139070508	1	-	C7orf55-LUC7L2	+	FALSE	FALSE																																																				489																											
chr7	139139355	139139355	1	+	KLRG2	-	FALSE	FALSE																																																																											1				
chr7	139351217	139351217	1	-	HIPK2	-	FALSE	FALSE																																																											716																				
chr7	139581375	139581375	1	+	TBXAS1	+	FALSE	FALSE							1																																																																								
chr7	139863166	139863166	1	-	KDM7A	-	FALSE	FALSE																																																	1																														
chr7	140121978	140121978	1	-	RAB19	+	FALSE	FALSE																																																																		1													
chr7	140140830	140140830	1	-	MKRN1	-	FALSE	FALSE																																																																											1				
chr7	140235769	140235769	1	-	DENND2A	-	FALSE	FALSE																							1																																																								
chr7	140581243	140581243	1	+	BRAF	-	FALSE	FALSE																								1																																																							
chr7	140614077	140614077	1	-	BRAF	-	FALSE	FALSE																																																				821																											
chr7	140744551	140744551	1	+	TMEM178B	+	FALSE	FALSE																						1																																																									
chr7	140832115	140832115	1	+	TMEM178B	+	FALSE	FALSE				1																																																																											
chr7	140956457	140956457	1	-	TMEM178B	+	FALSE	FALSE																		1																																																													
chr7	141096521	141096521	1	-	TMEM178B	+	FALSE	FALSE																																																								1																							
chr7	141337146	141337146	1	+	AGK	+	FALSE	FALSE																																																																		1													
chr7	141393699	141393699	1	-	KIAA1147	-	FALSE	FALSE					395																													135																		1482																											
chr7	141555923	141555923	1	-	PRSS37	-	FALSE	FALSE																																												1																																			
chr7	141573814	141573814	1	+	PRSS37	-	FALSE	FALSE		1																																																																													
chr7	141658283	141658283	1	+	CLEC5A	-	FALSE	FALSE																																										6																																					
chr7	142043121	142043121	1	-	TRY2P	-	FALSE	FALSE				643																																																																											
chr7	142338882	142338882	1	-	MTRNR2L6	+	FALSE	FALSE																																																													1																		
chr7	142439419	142439419	1	+	PRSS1	+	FALSE	FALSE																																									50																								328														
chr7	142563775	142563775	1	+	EPHB6	+	FALSE	FALSE													6																																																																		
chr7	142740534	142740534	1	-	OR6V1	+	FALSE	FALSE																																																	1																														
chr7	142886003	142886003	1	+	TAS2R39	+	FALSE	FALSE																																																													242																		
chr7	142987496	142987496	1	+	CASP2	+	FALSE	FALSE																																																				548																											
chr7	143582438	143582438	1	-	FAM115A	-	FALSE	FALSE																																																																			1												
chr7	143588122	143588122	1	+	FAM115A	-	FALSE	FALSE																																														109																																	
chr7	143591437	143591437	1	-	FAM115A	-	FALSE	FALSE																																											3																																				
chr7	143874673	143874673	1	+	CTAGE4	+	FALSE	FALSE																							1																																																								
chr7	144424585	144424585	1	-	TPK1	-	FALSE	FALSE																																																								1																							
chr7	144837322	144837322	1	+	TPK1	-	FALSE	FALSE																																																																							1								
chr7	145139790	145139790	1	+	TPK1	-	FALSE	FALSE				1																																																																											
chr7	145380186	145380186	1	+	CNTNAP2	+	FALSE	FALSE													2																																																																		
chr7	146006762	146006762	1	-	CNTNAP2	+	FALSE	FALSE																																																			5																												
chr7	146049956	146049956	1	+	CNTNAP2	+	FALSE	FALSE			1																																																																												
chr7	146068787	146068787	1	+	CNTNAP2	+	FALSE	FALSE																																																													1																		
chr7	146608727	146608727	1	-	CNTNAP2	+	FALSE	FALSE																																																																			1												
chr7	146697114	146697114	1	+	CNTNAP2	+	FALSE	FALSE																																												1																																			
chr7	146863125	146863125	1	-	CNTNAP2	+	FALSE	FALSE																																																	1																														
chr7	146934510	146934510	1	+	MIR548I4	-	FALSE	FALSE									1																																1					42																		871	10														
chr7	147251424	147251424	1	-	MIR548I4	-	FALSE	FALSE																																															1																																
chr7	147469362	147469362	1	+	CNTNAP2	+	FALSE	FALSE																																										1																																					
chr7	147762440	147762440	1	+	CNTNAP2	+	FALSE	FALSE				1																																																																											
chr7	148101119	148101119	1	-	CNTNAP2	+	FALSE	FALSE																																																													1																		
chr7	148434396	148434396	1	-	CUL1	+	FALSE	FALSE					7																					18																				1																																	
chr7	148434442	148434442	1	+	CUL1	+	FALSE	FALSE																																									542																								1522														
chr7	148589820	148589820	1	+	EZH2	-	FALSE	FALSE																																										1																																					
chr7	148669066	148669066	1	-	GHET1	+	FALSE	FALSE																			1																																																												
chr7	148815623	148815623	1	+	ZNF425	-	FALSE	FALSE							1																																																																								
chr7	149119413	149119413	1	+	ZNF777	-	FALSE	FALSE																																																													1																		
chr7	149399134	149399134	1	+	KRBA1	+	FALSE	FALSE																																																																						1									
chr7	149911402	149911402	1	-	ACTR3C	-	FALSE	FALSE																																											1																																				
chr7	150045412	150045412	1	+	RARRES2	-	FALSE	FALSE																																						1																								6																	
chr7	150166107	150166107	1	+	GIMAP8	+	FALSE	FALSE																26																																				568																											
chr7	150358440	150358440	1	-	GIMAP2	+	FALSE	FALSE								250																																																																							
chr7	150421008	150421008	1	-	GIMAP1	+	FALSE	FALSE																													203																				399																														
chr7	150428061	150428061	1	+	GIMAP5	+	FALSE	FALSE					562																					4323								217																																													
chr7	150545279	150545279	1	+	AOC1	+	FALSE	FALSE																																																												1																			
chr7	150693860	150693860	1	+	NOS3	+	FALSE	FALSE																																																													1																		
chr7	151237078	151237078	1	-	PRKAG2	-	FALSE	FALSE																									1																																																						
chr7	151318073	151318073	1	+	PRKAG2	-	FALSE	FALSE																																																														4																	
chr7	151974575	151974575	1	+	KMT2C	-	FALSE	FALSE																																														3																																	
chr7	151980879	151980879	1	+	KMT2C	-	FALSE	FALSE																																														49																			74														
chr7	152000557	152000557	1	+	KMT2C	-	FALSE	FALSE																																																	206																														
chr7	152039162	152039162	1	+	KMT2C	-	FALSE	FALSE																											3																																																				
chr7	152073159	152073159	1	+	KMT2C	-	FALSE	FALSE																									1																						1																																
chr7	152227054	152227054	1	+	LINC01003	+	FALSE	FALSE																																															1																																
chr7	152368229	152368229	1	-	XRCC2	-	FALSE	FALSE																																											1																																				
chr7	152838315	152838315	1	+	LINC01287	-	FALSE	FALSE				1																																																																											
chr7	153160484	153160484	1	+	LINC01287	-	FALSE	FALSE																																																																												6			
chr7	153284233	153284233	1	-	LINC01287	-	FALSE	FALSE						1													1																																																												
chr7	153330911	153330911	1	-	LINC01287	-	FALSE	FALSE																																																																												1			
chr7	154382072	154382072	1	+	DPP6	+	FALSE	FALSE		1																																																																													
chr7	154398876	154398876	1	-	DPP6	+	FALSE	FALSE																																												1																																			
chr7	154773627	154773627	1	+	PAXIP1	-	FALSE	FALSE																																																1																															
chr7	155380649	155380649	1	+	LOC100506302	-	FALSE	FALSE																																										1																																					
chr7	155565568	155565568	1	-	RBM33	+	FALSE	FALSE		1																																																																													
chr7	156494206	156494206	1	+	LMBR1	-	FALSE	FALSE																																																																												1			
chr7	156525243	156525243	1	-	LMBR1	-	FALSE	FALSE				1																																																																											
chr7	156608690	156608690	1	+	LMBR1	-	FALSE	FALSE																							1																																																								
chr7	157305551	157305551	1	-	LOC101927914	+	FALSE	FALSE																																											1																																				
chr7	157761576	157761576	1	-	PTPRN2	-	FALSE	FALSE														1																																																																	
chr7	157818918	157818918	1	+	PTPRN2	-	FALSE	FALSE																																																								1																							
chr7	158445155	158445155	1	-	NCAPG2	-	FALSE	FALSE			1																																																																												
chr7	158469612	158469612	1	+	NCAPG2	-	FALSE	FALSE			1																																																																												
chr8	139693	139693	1	-	RPL23AP53	-	FALSE	FALSE				33																																																																											
chr8	691636	691636	1	+	ERICH1-AS1	+	FALSE	FALSE			1638																																																																												
chr8	758400	758400	1	-	ERICH1-AS1	+	FALSE	FALSE																																										1																																					
chr8	1133013	1133013	1	-	ERICH1-AS1	+	FALSE	FALSE				1																																																																											
chr8	1397640	1397640	1	-	DLGAP2	+	FALSE	FALSE																																																																							1								
chr8	2899274	2899274	1	+	CSMD1	-	FALSE	FALSE							4																																			1																																					
chr8	2992392	2992392	1	+	CSMD1	-	FALSE	FALSE																																															1																																
chr8	3362621	3362621	1	+	CSMD1	-	FALSE	FALSE																								13																																																							
chr8	4259413	4259413	1	+	CSMD1	-	FALSE	FALSE																																																																												1			
