#eID Symbol logFC P.Value
10154 KLRC4 0.964361598694496 0.585095495646919
8860 STXBP2 0.137739375414744 0.585246267848264
6982 GZMM 0.291307512998864 0.585264918354941
3933 NA -0.601524875421274 0.585287083277828
769 DDX1 -0.180954404861653 0.585335139302166
7782 NA 0.499526064940516 0.585424391979422
18602 PIGV -0.146403271012708 0.585470928202319
4612 ORC1 0.167200357627079 0.585653745971944
17648 SS18L2 -0.158853906829547 0.585688563481588
14927 GPLD1 0.662642389233142 0.585837718044191
17825 HEATR2 -0.110024992615221 0.585899017243602
16121 NA -0.399020377126609 0.58590302598931
4343 NA 0.658864777346214 0.586076234369218
16127 NA -0.600484773539307 0.586092291872443
15296 PSD4 0.145396684740368 0.58624485199077
9355 ADRA2A 0.137459357132298 0.586250719756099
13399 NA 0.169414539280399 0.586405725711721
14577 NA -0.671985625424881 0.586424787702182
9680 PSG1 0.830617698776558 0.586440474933434
4998 DACH1 -0.295413085056362 0.586491354929084
12267 KLHL18 0.173108843774837 0.586494300909412
13147 KSR1 0.494681582518517 0.586565423380782
19131 CRYZL1 -0.165631335198311 0.586608064335772
2826 AP1S2 0.72147728371898 0.58660949914271
10816 FGFR2 -0.244173229711672 0.586742373463909
8372 PAK2 -0.122018173316278 0.586924233815852
15909 ATXN3L -0.304499063019088 0.586940550432682
14425 AIF1 -0.14915299232374 0.58696840319734
21503 MTMR14 -0.117912005602403 0.586984575357461
12257 MED20 0.158670890915635 0.587039585458528
7009 NA 0.718109382130431 0.587140784293757
16307 RS1 0.476503192777992 0.587227898281402
11101 TRO 0.410724480709678 0.587338631496701
18856 CHIC2 -0.113984350427923 0.587368545819303
15666 KIAA1109 0.384767664977012 0.587453656394145
8586 GLOD4 -0.132385387619311 0.58746686234981
19947  0.425028548637795 0.587806632779296
5341 GRM3 -0.717334364481684 0.587969783833396
10503  -0.192881241837853 0.588009562552688
1598 IDH3A 0.140523060545243 0.588079244830217
21419 NA -0.461963717873109 0.588084110643784
2386 U2AF1 0.156421284217421 0.588095983613359
15072 SFI1 0.225553539505764 0.588133945283619
8272 PSMD11 0.164427728911848 0.588190064100326
18053 FANCF 0.152263386947868 0.588203818224159
17228 PIAS1 -0.255922277922334 0.588218217109811
6132 LIPC -0.342856384065591 0.588270023031259
9739 DLX4 0.325754879833054 0.588308310621875
3636 NFYA 0.2133311240357 0.588353460116994
13644 ITGA8 0.598460185717425 0.588366564591504
19120 POF1B 0.188979228066227 0.588370377013829
10586 NA -0.40440930659012 0.588442332477145
15009 UBR4 -0.586561890222097 0.588472273899304
12567 KIAA0556 -0.130153588023965 0.588477983714243
3620 CCNH 0.134365961661691 0.588611215414887
1344 GBAS -0.168154356153737 0.588696237277389
2734 FAM53B -0.291919739472324 0.588756012210281
14620 NA -0.491485292097629 0.588862977793894
8142 RPS14 -0.103293491397087 0.58895513662083
4217 STX8 0.11640265696994 0.589054695753881
17336 LAMTOR3 0.18982556494551 0.589069544063901
15692 MST1P2 0.42467293246349 0.589096786173725
7377 PKLR -0.138345833092948 0.589149813365027
10926 GRIA1 -0.30229686520284 0.589234083627139
21600 NA -0.302889378257266 0.58925560325877
12417 SIK3 0.155400149252602 0.589517079853324
30 GDI2 -0.126412817397789 0.58961291490599
10646 PIP5K1A 0.437645452729858 0.589747729239349
8154 SEPT9 -0.131523984529093 0.589932818272367
14956 TMEM63A -0.23450637035769 0.589950565219149
14387 USP34 -0.545809973538431 0.590008240397585
14431 NA -0.185454210030496 0.590025649909686
1406 ARIH1 -0.175412081274044 0.590043366058277
10784 CASP1 -0.608507170756952 0.59013325252359
13102 SOX2 0.436618420862263 0.590369359740856
11796 IMP4 0.152544108052179 0.590392528106189
13432 ERBB4 0.597810848608411 0.590431726044316
20931 LIN7C -0.177728443953875 0.590559107401181
197 UBE2D3 -0.112920789412146 0.590588898649267
6331 SEMA3A 0.60544790176162 0.590590930780232
13607 TNFRSF4 0.191288263945942 0.590699671570262
10579 CLPTM1 -0.164442068593369 0.590739441981267
21531 PKNOX2 0.701150241184766 0.590852172083261
13054 IGHD 0.54580997353843 0.590872055606017
275 NUMA1 -0.155642707300744 0.591048670029181
1705 GAS6 0.773583301230027 0.59105361032777
6161 CHRNB2 0.419238156080238 0.591069747915611
3787 CHGB -0.740622887337631 0.591093170865286
20594 NRDE2 0.705819193849392 0.591174244186225
14139 ACOT11 0.149317034522452 0.591225705830239
19889 AUP1 0.146780003811209 0.591254238145783
12579 ASTN1 0.470706671965516 0.591272185421214
5125 TRAIP -0.235936458812774 0.591319795391676
20907 MED16 -0.235882283256915 0.591402809980688
4553 STAT5B -0.162751383109367 0.591418983763773
16695 NA 0.689580491669971 0.591463983933416
18448 NSD1 -0.201654421505173 0.591511004622726
12549  -0.498470305247621 0.591604614953174
7506 CLEC4M -0.429926420355441 0.591606120452716
11748  -0.099228682411832 0.591704064677737
6193 SCAMP1 0.424357309515201 0.591744662538466
17029 NA 0.512770802474112 0.591758051448829
17041 NA -0.468446786181104 0.591856706290981
6454 ZNF124 -0.60192291874624 0.591970464770487
3339 SLIT3 0.299852644706427 0.592060487242887
761 PSMD13 0.112369067328185 0.592132979692306
17271 KLHDC2 -0.127885455149688 0.592157884656044
9054 CALM1 -0.181986743096886 0.592241012475207
4211 NPTX1 -0.421350248721763 0.592313063819239
20504 EPN1 -0.187264412274754 0.592404684401354
14676 NA 0.337898302632296 0.592489508564096
8421 NEU1 -0.128353464756382 0.592491883285705
10518 NA -0.198799315048069 0.592519444518183
11470 TEX261 -0.176365954481713 0.592544610123996
8087 TRPC7 -0.269118307352535 0.592589382183363
17078 NA -0.122510080024403 0.592656159197391
19175 MIR3618 -0.288965066490572 0.59265861936707
20787 OR51E2 0.387423809632959 0.592684015207064
11655 MCM3AP 0.145489019665269 0.592689005369994
16006 NA -0.428467406287416 0.592730716684461
7557 TACR1 0.547952063258242 0.592825177396641
8208 HNRNPUL1 0.121253933607893 0.592975767059505
20336 KRTAP9-9 0.550692232193231 0.59303014043189
13314 NA -0.300735756394284 0.593065918731673
11126 FMO2 0.180438582602654 0.593125028415651
18683 HIF3A -0.267566186542128 0.593166230635855
20789 OR3A3 0.412628269073164 0.593173005437787
18719 CXorf57 0.668752996823894 0.593262245180429
21798  -0.214762331681899 0.593263566035683
8411 SLC1A5 -0.118960934476679 0.593297235020377
10622 RUNX1 0.154891184541431 0.593424927851673
12013 PKN2 0.175757743718605 0.593543238836438
21917 STAB1 -0.259372491017086 0.593585974020058
2302 SFSWAP 0.111082505178087 0.593610141884875
2086 HSPA13 0.336149246255101 0.593660480217928
20281 WDR19 -0.682635362418381 0.593667142315035
15650 NA 0.676959770961324 0.593712067132677
20661 SLC22A8 -0.560432278498229 0.593719052129836
3391 ACTN2 -0.65136914192464 0.593720150400889
10903 PDC 0.447321949374636 0.593850624240446
262 ARF3 0.136153432033343 0.593968885043326
14319 PHLPP2 -0.54706139269573 0.593999891872235
17589 PNMA1 -0.145599438794672 0.594215747178676
1175 SCARB2 0.199418274302633 0.594245389987536
11225 GPER1 -0.771898713725283 0.594414694374985
9778 FHL1 0.473051202583692 0.594417340075895
13850 LHB -0.530308019653291 0.594486631432584
17798 PANK3 0.350477608179501 0.594618514739485
21949 APBB2 -0.150689508035742 0.594670457366077
17356 SSBP3 -0.108949109899036 0.594721447891996
17515 ARL5A 0.152350912077409 0.594730031596977
15850 RPL21P2 0.455766147501945 0.594793915209529
21607 SIRT4 -0.518375757060132 0.594890588596879
1644 DPF2 0.106508277581208 0.594894238185434
692 PUM1 0.137872796236125 0.594975411473565
5735 CA4 -0.294840927526689 0.594985392621595
13736 C1orf105 -0.671400201538942 0.59509257541133
18828 CA14 -0.707822357045475 0.595097665160029
11381 WNK1 -0.131160589271418 0.595099333776101
13193 NA 0.217544064642864 0.595117076172339
4888 PFDN4 0.164510637176852 0.595202313608844
2930 RNF6 0.253304594323434 0.595228367421193
9690 DDX11 0.190117124003224 0.595331136470232
19204 TCL6 -0.293280838292256 0.595436363965766
11308 CFB -0.512962210057728 0.595670496987295
4678  -0.626123518532823 0.59574692202619
17396 FOXN3 -0.453253885971665 0.595809851336381
5580 KNG1 0.497284365443225 0.595863593282828
5067 RRAGB 0.70033820082561 0.596043360423439
8383 NCOR2 -0.340789271009485 0.596051023743016
10716 CSF2RA 0.479973868222586 0.596255489351118
7524 SMAD1 -0.666764400301179 0.596259994714755
16770 GPLD1 -0.565736319686396 0.596356890815323
15505 TRAV21 -0.518580787268721 0.596364491769596
19225 DNAJC17 0.130824625893765 0.596399434315163
9804 CD1A 0.358080551129002 0.596683294694601
1699 VEZF1 0.156366558684528 0.596795678360053
10755 TUBGCP4 -0.139565006623097 0.596817619451125
4273 PICK1 0.154532123164728 0.5968518208196
12796 CLIC2 0.717334364481683 0.596861894489362
2265 LSM4 -0.114935071627167 0.596935169942579
18990 MAP7D3 -0.69858632760181 0.596949151992852
9290 PHLDA2 0.105060339917605 0.597032599064341
3932 DIMT1 0.156586374103695 0.59709191714411
111 FNTA 0.125262472224588 0.597099304564448
15369 CUL4B 0.363037504473513 0.597236376114016
2337 INTS3 0.139637768618769 0.597238431033577
14548 FMO6P -0.324668263822352 0.59725917063629
11487 KPNA6 0.193097909617552 0.597324717011501
9465 ADARB1 -0.460674147350294 0.597326324416772
664 PLP2 0.142848953389805 0.597558249266678
21103 CELF1 -0.137241875540571 0.597567472374738
11393 UBXN4 -0.113320293158925 0.597577036854028
8478 RBM10 -0.168215110699689 0.597717556565363
253 SNORA70 0.100037735386802 0.597785725730238
6842 CDK13 0.140036793106837 0.597793757488021
11063 GPR135 0.492682432268215 0.59785464344284
19159 SLC6A14 -0.723308333814104 0.597942584690372
14459 DLEC1 0.244173229711671 0.597955310098829
8925 CREB3 -0.126217766401497 0.598016362722848
11331 TPT1 0.107609075632231 0.598044403706383
5531 TGM3 0.517116583218388 0.598049808874317
676 TIMP3 -0.507280275945109 0.598051544535492
12803 MXRA8 -0.384911692628293 0.59832470144548
2258 PDCD4 -0.153890759144084 0.598402922732757
21406 SRRT 0.418814710784673 0.598403673385304
8930 SPON1 -0.440799705821739 0.598527106800594
7367 AVP -0.48603540705691 0.598556706018295
7298 SP140 -0.789514128312698 0.598593776430626
16396 NA -0.696867516260303 0.59865086415347
306 SEPT2 0.148158471657725 0.598829499593075
5864 ELAVL3 -0.477653135758702 0.598856232990745
12638 SARM1 -0.164283168730197 0.598924646758014
6980 RHPN1-AS1 0.126025479637892 0.598946500855247
12046 PPIAP22 0.103516641120402 0.598960795485516
1928 SRF 0.560279193929232 0.598968945504061
13741 RGS12 0.422236513247603 0.599026767888336
7386 PAX4 0.559040817094591 0.599110508859138
15511 MAPK8IP3 -0.543853980171634 0.599372867366741
12416 NFIB 0.19096322280686 0.599393522771514
7116 BMP1 -0.230507286190686 0.599393541563305
11240 NRP2 -0.208534828406167 0.599425098842628
5061 PCDH7 0.244972588505783 0.599448976171199
3236 PHKG2 -0.153050944728242 0.599666109057867
20743 NA -0.302950703980602 0.599701185547112
3968 POLA2 -0.146754099573641 0.59973662585517
15255 CEP152 0.740797473778816 0.599768146432986
16902 NA 0.593123720143735 0.599821932509168
17092  0.159690385072079 0.599839985251062
15119 NA -0.632517577009728 0.599870212575325
12392 TRIM37 -0.192824519073231 0.599937320302639
3510 TSNAX -0.110205033150506 0.599992193606177
11540 SDC2 0.831082110543181 0.599994960809984
5288 DUS4L -0.190634322037934 0.600093420909538
20168 TP73 0.46877023161942 0.600103490493003
1440 GSPT1 0.145954418291058 0.600125695389808
20822 TAAR5 0.4625915148609 0.600128934895773
10150 NA -0.106653827966753 0.600153128714444
14767 COBLL1 0.688835747254009 0.600163702430573
15700 SIGLEC8 -0.261627445203712 0.60019327435434
18062  -0.264526534509932 0.600213899745705
5539 LEFTY2 0.339730981930072 0.600347858153656
11433 RNF167 -0.147200379508062 0.600427500927315
3240 LLGL2 0.116003463445927 0.600438090933829
20801 TEX12 0.792837207751243 0.600446204927906
20412 C17orf80 0.6901297759638 0.600481101313102
20136 BPESC1 0.962989562537086 0.60049013313824
11270 NA 0.361355271117274 0.600598915984402
14069  -0.114059127927097 0.600808157442475
1703 CHPF -0.148284154917675 0.600910203393639
22222 NA 0.125788730760268 0.600998723760823
16724 NCAM1 0.375329845244298 0.601080227886616
13622 SERHL -0.498294570421268 0.601111871677681
5570 BRAF 0.269024215416845 0.601115076981266
11754 ZNF384 0.0993452680273172 0.601234866458927
12448 ZFC3H1 -0.16887250240013 0.601264097652115
19495  -0.557169572056815 0.601274965025957
14894 PHC3 0.571756841022295 0.601316981695294
15052 NA -0.766156374021124 0.601416705319087
20018 PPY2 0.610024999519229 0.601546024347878
16302 NA 0.379029413938625 0.601615459458189
14591 NA -0.333995862057467 0.601647354399086
19687 CNTD2 0.449545424518778 0.601784923015293
14843 GTF2H2C -0.828695750212784 0.601795056826319
4427 SAP30 0.180844812407179 0.601888279081267
20842 BNIP3L 0.152439342994201 0.601910960420854
19681 LRAT -0.758708135091413 0.601969054742493
5674 IL3RA -0.217358898859898 0.602010470031412
17669 OSBPL11 -0.302123537269098 0.602124450788983
456 RAB14 -0.200235079088968 0.602221345311275
22058 MMP24-AS1 0.10852528307276 0.602380857855632
13145 MFAP5 -0.633175735731677 0.602419892791211
6484 UPF3AP1 0.154891819201008 0.602424921949797
12532 DLAT -0.153830914357439 0.602477214877285
2555 ZBTB5 -0.103487813504874 0.602526139203079
2378 ABCD3 -0.132956487346043 0.602565967183307
11115 TUBB 0.102587930524141 0.602757841728474
13604 PIN4 0.289025559815764 0.602772001006631
19709 LRRTM4 0.681934563204375 0.602773792006054
16533 PTMAP1 0.217528100179991 0.60278274511253
1843 BCR -0.120920724107753 0.602885174277235
7715 MAS1 -0.384475401781894 0.602984736823214
20527  0.521736103768463 0.603000826705729
8485 STAT3 -0.103641792671187 0.603015869315823
19077 SHPK 0.26340690073275 0.603086767828816
9566 ABCA4 -0.749686107345614 0.60308942719481
1143 CALD1 -0.324207853689565 0.603120628929657
3489 NEBL -0.202814604623316 0.603212404406181
20128 NA -0.787523359794903 0.603254658496485
1533 ST14 0.12474424868247 0.603371134897939
20850 ENSA 0.100982911243015 0.603434595949792
10526 MARK2 0.245891584661951 0.603809581694269
6949  -0.372485860516059 0.603854458702088
14355 NA 0.621448300214145 0.603881242283647
6073 PPEF1 0.429840470015526 0.60394468858936
12909 METTL18 0.243038867560535 0.60399245458106
2700 FXR2 -0.188436601585351 0.604005659771812
9967 NA 0.660680956508626 0.604027100900971
18210 MED23 0.288774339300065 0.604058240666114
5763 NRG1 0.459701652889529 0.604154497918557
16910 MYH14 0.398671808267039 0.604168634450508
4820 BAIAP2 -0.165602376333208 0.604208434638417
15410 NA 0.176545474438008 0.604279503119184
6569 SLC6A9 -0.2552379666941 0.604283069296539
21925 GLTSCR1L 0.195423447860672 0.604375509951832
8424 SNORD68 -0.10128102383459 0.60468677246598
15863 NA -0.408294113742619 0.604711328873492
15798 NA 0.598227030674165 0.604873921940893
5927 MAPT -0.466124448490135 0.604959776063731
7370 INSR 0.336337080431656 0.604972981394818
12550 SP3 0.194448502041273 0.605011000443934
6638 GAB1 -0.34674292922896 0.605023505288003
13615 NA -0.274663519085892 0.605053967683416
12941 NA -0.285741808321385 0.605088667392935
2327 CLPP -0.105948968677714 0.605115583529348
21019 IL21R 0.286876055143816 0.605121193414499
8488 PPIG 0.124169233236528 0.605160312911376
19213 ZNF671 -0.401357046896308 0.605325318508383
17806 RPAP1 -0.10060490145654 0.605418114151382
19491 FBXL12 -0.148249017672984 0.605472591414249
7233 NA -0.471679166426281 0.605520176142066
17101 EIF2AK1 0.101816729804794 0.605658116662821
7693  0.593786571174887 0.605702062431335
15960 GNAT3 -0.870478237360783 0.605740272069107
2697 RGP1 -0.135034322835414 0.605781731891927
10923 IL5RA -0.565441203222954 0.60579692088416
10676 ADAM7 0.805012499759615 0.605837201576517
19400 LMBR1L -0.118044724892443 0.605878897107989
20773 PCDHB2 -0.361629632528838 0.605936971346853
19206 ARL15 -0.318549132945918 0.606120570584893
11154 SLC25A17 -0.145450233509847 0.606145536017783
2602 COG2 -0.132090752801065 0.606275906764005
11921 ATP11B 0.186387755478958 0.606282960026058
16754 NA 0.419408175730493 0.606291582768913
8813 ADCY3 0.186516921797121 0.606331775491727
8163 ST13 -0.133021250136417 0.606348765253239
10038 CMAHP -0.43495152717614 0.606376160139913
17130 NRBP1 0.107056427336659 0.606416904901512
6414 ARHGDIG 0.193885555832262 0.606563899151784
6412 GH1 -0.447012305945023 0.606759071228207
12672 UBE3A 0.334197869920267 0.606791371678874
7387 CHRNA2 -0.163045269245479 0.606872658957986
3670 ENOSF1 0.171775150889244 0.606883438229958
17670 IPO4 -0.116796678505633 0.606930852550473
20476 WNT16 0.261170836229644 0.607038195984076
3359 SNRPF 0.122072826689426 0.607219308143583
5544 NA -0.313188048712676 0.607342854952687
20314 KANSL3 0.288749537037058 0.607380488811652
15359 NA -0.594911335935685 0.607381801721306
13897 PDHA2 0.214921121852801 0.607386318796065
3811 PPP1R3C -0.548393844767559 0.607414588032642
7392 SEZ6L -0.561296410569317 0.607437628117537
7576 UTY -0.352938604736044 0.607446571664068
21640 C1orf186 0.490230348682206 0.607464674940765
2294 FBN1 -0.854175037200468 0.607511023653541
20618 EMC6 -0.12964881251945 0.607511433637874
12411 NFRKB -0.151893766022597 0.607540637284552
21686 NA -0.161790191362023 0.607556208590919
3121 RTCA -0.152179733046504 0.607824921842608
19249 SLFN12 0.807203384400777 0.607850117380765
14611 DOCK9 0.631502290384229 0.607905612425944
21870 PPARD -0.115787754966815 0.607988781088908
882 BAZ2A 0.132997446525828 0.608098109044286
9515 NA -0.31495281526918 0.608145970787449
20356 TRMT1L 0.559308506782861 0.608171875431022
17927 TMEM57 0.256291150609514 0.608222456789334
541 PAICS -0.142491840778465 0.60828744261746
13939 FPR3 -0.597343415980478 0.608397630113902
10348 CEP250 -0.431941446983822 0.608422727762112
15384 NA -0.141314292290644 0.608444946545871
77 C1D -0.155916444907806 0.608466944424547
18434 MOSPD3 -0.151579234673112 0.60847290383486
8171 DDOST -0.112733279551698 0.608498470236895
1696 TAF9 -0.142357641347048 0.608588264579864
16930 NA 0.269118307352535 0.608592469799341
19738 NA -0.719791694033801 0.608598615890726
7562 GUCY2F 0.340906692166694 0.608636518997097
15055 NA -0.556006080149572 0.608717320042625
12914  0.261980246803757 0.608795234115837
7766 NA -0.336406176676459 0.608870759569869
18369 TMEM59L 0.460139014710534 0.608876955729914
7892 GLP1R -0.184180341009593 0.608887420487031
16941 SOS2 0.559357301704213 0.608915274867921
16830 NA -0.373514183820085 0.608958921267818
21883 HSD17B6 0.824643729444137 0.608971311540274
21487 EXOC1 0.162166922241183 0.608979053509931
11653 WAPAL -0.184451899878884 0.608987966528566
8668 QRICH1 0.157674543361427 0.609025578692376
19090 NLGN3 -0.33993616036006 0.609045927509498
14929 NA 0.515631486629213 0.609057620112603
7631 NA 0.379167841249978 0.609067396843826
10485 GTSE1 0.159739568022759 0.609071676409327
3712 PPID -0.110689584448039 0.609110015799272
2550 SLPI 0.116192272882026 0.609127309288487
12286 CSTF2T 0.53334758982425 0.609158910196814
6855 CENPF -0.909565992727535 0.609203155880143
20163 GCM2 0.673449548463934 0.609238822396163
18454 SLC24A3 -0.306360001538811 0.609249491846278
22095 DENND2A 0.472501918289864 0.609315787413865
15701 NA 0.541032543202643 0.609423739055161
15218 NA -0.646698082814003 0.609456491507196
12811 RUFY3 0.695385547916572 0.609474851907591
9930 CYP4F2 0.448287237471567 0.609712278694932
16489 SLC35E2B -0.11106986871814 0.609993269865938
5171 SNRPGP10 -0.110634135398108 0.610027066795687
6474 NEU3 0.469091095758937 0.610119906200685
12103 PAPOLA 0.112093864698211 0.610184145774276
6967 CCR9 -0.149267415737023 0.610191916035767
3325 VSNL1 -0.350822473298045 0.610284696095568
7966 SOX21 0.348717532163554 0.610337211036448
7651 EDDM3A -0.462949325099327 0.610411006038849
6190 SI 0.806777266316119 0.610429332331316
22147 NA -0.174399272505555 0.610481026737363
6057 DPF1 -0.302296865202839 0.610580833802714
11231 NA -0.371825739139979 0.610769072343605
13469 NA -0.644803886124141 0.610777457531434
16281 HIC2 0.542738566225013 0.61080434909431
1166 CPSF1 -0.248379841870635 0.610960825427305
2266 PHKB -0.150476725222672 0.610972612343148
10443 YWHAE 0.107729787797956 0.610997641167559
13534 LARP4 0.643307188087953 0.611061323024068
13161 PPP1R37 -0.574159442986293 0.611086630701802
12137 CLASP1 0.13399371577789 0.611120627818535
6575 SCN8A 0.21868186626088 0.611227862957738
8086 TPT1P8 0.52653819159776 0.611236411562063
1334 ATXN2L 0.206145240739374 0.61132115579383
3798 EDNRB -0.288380330501734 0.611332508123267
7034 ZNF189 -0.113426626020095 0.61136683449191
10316  -0.131822642068862 0.611435339982952
22064 ZNF444 -0.136760533128852 0.611457937102022
10601 PPP2R5D 0.125296312989199 0.611460895028403
7548 NA 0.348292415152678 0.61162896689006
15812 NA 0.745441286717584 0.611656717776035
22202 STX16-NPEPL1 -0.153372420828642 0.611666786972561
11142 EVI2B -0.577267963016809 0.611758365340754
12708 USP12 -0.198244970289326 0.611760919996466
6111 MKRN3 0.554110704311874 0.611816722875042
5881 GNAL -0.666084112571245 0.611868344363571
9790 FGF5 0.404419084448381 0.61190882301027
5363 YTHDC2 -0.714796636445058 0.611951255034648
6912 GP1BA 0.383012234951625 0.61217048686708
3634 NFYA 0.197528002015784 0.612225558349612
14967 NA -0.621826778229628 0.612240955291333
10584 CNOT3 0.388568490087927 0.612265606770133
6105 ZKSCAN8 -0.599716342322729 0.612477944642426
5513 AATK -0.160638039359717 0.612714468235299
16436 DMP1 0.733224114945455 0.612774407711417
10593 DLAT -0.141747036761427 0.612840011158324
9920 IL1RL1 -0.466333759279341 0.61288777308562
6185  -0.522910869009538 0.612891025031575
17976 IER5 0.104023992630313 0.612899838567607
17098 TMSB10 -0.0980012486323663 0.612913265459185
9504 CALML3 0.382584540147897 0.613128217554559
14291 NA 0.398799070934501 0.613285295370728
5234 IL17RA 0.135500267721971 0.613593652031658
1122 PPP4R1 -0.136353520676624 0.613761523368256
10849 NA 0.481144246168539 0.613840890265311
7874 P2RY6 -0.681464706452818 0.613861855358117
2614 TGFB1 -0.146739658663924 0.61387159214171
13937 GPR12 -0.542054516447861 0.61389277268055
10950 GHRHR 0.605247569183442 0.613971218196098
195 UBE2D3 -0.149816132697397 0.614048188188864
17567 MRPL44 -0.164160528234731 0.614114302351073
6904 ALOX12B 0.473428525746999 0.614126211868541
13507 DAGLA -0.280619376193099 0.614288875574746
17770 ABT1 -0.108418566829431 0.614305515563456
12074 KDM3A 0.164762780469941 0.614316770841953
9851 ZMYND10 0.338446848711495 0.614374767641065
6539 MMP16 -0.495250965597752 0.614479815591554
13789 NA -0.438347236434041 0.614493093642839
13327 CADM3 -0.747640073482524 0.614557651307487
21549 NA -0.691161042918436 0.614608376362453
12389 NA -0.687079209840623 0.614706112622303
9642 ERCC4 0.367767501157945 0.614740666688536
6199 GPR176 -0.212280261147794 0.614763030702896
20395 APOLD1 -0.164214788603653 0.614870825804813
19892 VNN3 0.398159411933783 0.615053065450207
16182 NA 0.665092529919199 0.615124886119355
19765 NA -0.769142841730749 0.615277660994156
15998 NA 0.297694932027829 0.615296849981082
804  -0.134976158584285 0.615448500308012
8426 ILF3 0.156438173619217 0.615543468720026
5358 CD2 -0.139005786578815 0.615596992347786
21733 BTRC 0.499956854644521 0.615684045595204
2970 TUT1 -0.446707382713406 0.615829234625957
16316 NA -0.290054990466075 0.615912230650097
8309 HSPA4 -0.161420579026555 0.616101009405517
21984 NA 0.369745153075858 0.616203095658909
14052 MUC3A -0.287627438143244 0.616212584369785
10093 NA -0.199762204375415 0.616242478469798
8856 MED21 0.134953319608205 0.616249609713565
2506 CREBZF 0.359288149484515 0.616365537009543
19149 C16orf95 0.132298799233927 0.616405721988518
4441 SOX11 -0.333333333333333 0.616424190539477
2632 PRPF19 -0.119389328269316 0.616555019939078
16370 KRT18P50 -0.181915121342699 0.616646509392677
2213 AXL 0.52378555115028 0.616729484082294
8269 CSNK1D -0.108603174065323 0.616991801833014
8042 ADRA2B -0.135661322467173 0.617086066860925
20290 EDEM3 0.498488116627351 0.617149095035012
1354 SCCPDH 0.282326510062049 0.617149863942917
21872 ITIH4 0.584090517985486 0.617197955576607
14383 THAP9-AS1 0.281551272867384 0.617287379533471
15016 SEMA3D -0.738711143621589 0.617295761340365
10608 FAM153B -0.488305719240342 0.61731158482368
13335 CEP350 -0.484927169908471 0.617351611662368
10614 AKAP7 -0.566876602514624 0.617379930465104
9333 CDH17 -0.492049671194078 0.617582377419168
7811 RBMY1HP -0.514545212810741 0.617596775355571
13149 KSR1 -0.427979078338189 0.617617473101862
14672  0.625793571112015 0.617627351343615
7895 ESM1 -0.676388888388295 0.617660562708196
964 EIF4E -0.35765059372782 0.617680536313285
6672 KRT32 -0.609449601595963 0.617754635883795
9418 DUT 0.185205251053434 0.617908846383397
17544 TRAPPC11 -0.231749187560646 0.617996556886106
7266 CABP2 0.680323927018768 0.618045168166849
5969 RORB -0.295552842308019 0.618117272935882
2174 CSDE1 0.105132726176956 0.618120008808512
7948 LGALS2 0.132480249844166 0.618121536533194
2068 HMGCR -0.150807766513165 0.618217164289271
12239 NBPF1 -0.1325654882983 0.618311302666214
9605 B3GALT2 0.097493750120194 0.788949380881887
1809 GAK 0.14010058776786 0.618348362791886
5717 ENTPD3 0.523191093132705 0.61847350269616
20689 TUBD1 -0.290945517639918 0.618572929513568
18580 ETAA1 -0.173984234398453 0.618620493577812
16861 IDE 0.0969025228760021 0.618644923835807
6776 NA -0.6694225386612 0.618751301861883
20841 BNIP3L 0.162180727183851 0.618807578617335
13926 ADCY10 0.631605921102648 0.618812123559285
12198 JAM3 0.140138664097358 0.619030941302414
11816 HMGXB3 0.104661807712285 0.619108098352112
3780 VDR -0.336564595211564 0.619213882874024
6552 ATP2B3 0.449307767806769 0.619308141899867
10404 AFF2 -0.699663031543789 0.619394861738407
7629 NA 0.118285173322319 0.619479844432575
14705 MYH15 0.591427798356996 0.619495764085219
5242 BST1 -0.194987500240385 0.619550427495856
10479 PEX7 -0.117787620125103 0.619557481776212
12711 STIP1 0.128450301066021 0.619580916254145
5210 TPSB2 -0.421275046774598 0.61960311967953
16757  -0.609054467712595 0.619812368631631
19569 TPTE -0.681464706452817 0.619966193024553
15390 NA -0.489014677650125 0.61997747410343
3037 MET 0.150575685548226 0.620078873019448
18943 RAB3IL1 0.242415899321714 0.620094636741506
19100 TRIM36 -0.317467206542534 0.620141336756944
5680 RLBP1 0.259405591805235 0.620208891369833
15362 BCL6 -0.770809735416872 0.620480861822078
11306 PAPPA2 -0.194329156630388 0.62057142764513
20768 NA 0.226851095883023 0.620682646740614
10667 RAD17 0.190899246520344 0.620698255756845
3038 TRAPPC3 0.100518795035516 0.620710510691622
16135 NA 0.720330625557435 0.62072840555546
7729 HOXB1 0.194987500240385 0.620909868564437
10832 TRPM3 -0.601837858411145 0.62098966116462
5586 PTPN22 -0.714246724038694 0.621284047601555
179 GNB2L1 -0.0916242566693821 0.621300923128702
8125 YBX1 0.107635237905013 0.62134185012676
20998 C11orf48 0.0978630799774045 0.621422108312936
11194 NA -0.470476782889595 0.621430074006668
7253 DLG3 0.206966332854731 0.621504798923047
2225 NUDT21 0.111225535273991 0.621516779704153
15873 NA 0.373431411239237 0.621601697148657
19053 SEMA3G -0.45528173713919 0.621649455678555
14130 TET3 0.143475133485206 0.62165322894892
14877 NA 0.276285853784017 0.621659780584815
18871 RSRC1 0.5495577353575 0.621774855681437
21178 INTS5 0.106150579054391 0.621789816062158
5002 SCRG1 -0.578943975179644 0.621798574774439
