#mm10.refGene.chrom	mm10.refGene.strand	mm10.refGene.txStart	mm10.refGene.txEnd	mm10.kgXref.geneSymbol	mm10.knownToLocusLink.value
chr11	-	120542887	120549727	Fam195b	192173,
chr11	+	120676660	120709446	Aspscr1	68938
chr11	-	120653788	120660837	Notum	77583,
chr11	-	120646030	120648337	Myadml2	68515
chr11	+	120608476	120609100	Npb	208990
chr11	-	120710940	120713767	Stra13	20892,
chr11	-	120618371	120625002	Sirt7	209011
chr11	+	120676660	120709446	Aspscr1	68938
chr11	-	120610086	120617890	Pcyt2	68671,
chr11	-	120594515	120598365	Alyref	21681
chr11	-	120646030	120648337	Myadml2	68515
chr11	+	120672972	120709446	Aspscr1	68938
chr11	+	120598420	120608198	Anapc11	66156
chr11	-	120628350	120633547	Mafg	17134
chr11	-	120635711	120643670	Pycr1	209027,
chr11	+	120598531	120608198	Anapc11	66156
chr11	+	120721467	120723969	Rac3	170758
chr11	-	120780744	120784204	Rfng	19719
chr11	-	120805957	120824547	Fasn	14104
chr11	-	120789201	120796395	Dus1l	68730,
chr11	-	120725372	120727281	Dcxr	67880
chr11	+	120784514	120789102	Gps1	209318
chr11	+	120784271	120789102	Gps1	209318
chr11	-	120729484	120732021	Cbr2	12409
chr11	+	120948483	120959000	Slc16a3	80879
chr11	+	120949066	120959000	Slc16a3	80879
chr11	+	120949066	120959000	Slc16a3	80879
chr11	-	121067402	121081139	Sectm1a	209588
chr11	-	121036748	121039478	Cd7	12516
chr11	-	121053422	121063569	Sectm1b	58210,
chr11	+	121146142	121148313	Tex19.1	73679
chr11	-	121222588	121229309	BC017643	217370
chr11	-	121222588	121229309	BC017643	217370
chr11	-	121177592	121204648	1110031I02Rik	66179
chr11	+	121207642	121222656	Hexdc	238023
chr11	-	121222588	121228940	BC017643	217370
chr11	-	121222588	121229309	BC017643	217370
chr11	+	121160270	121161973	Uts2r	217369
chr11	-	121116214	121118677	Tex19.2	70956
chr11	-	121222588	121229309	BC017643	217370
chr11	+	121204432	121222656	Hexdc	238023
chr11	-	121327202	121354447	Wdr45l	66840
chr11	+	121259986	121309896	Foxk2	68837,
chr11	+	121421372	121430768	Fn3krp	238024
chr11	+	121434952	121450490	Fn3k	63828
chr11	+	121434952	121443505	Fn3k	63828
chr11	-	121510975	121519342	Zfp750	319530
chr11	+	121702426	121717389	Metrnl	210029
chr11	+	121830217	121843436	Ptchd3	74675,
chr12	-	66466058	67222549	Mdga2	320772
chr12	-	66466058	67222549	Mdga2	320772
chr12	+	41628763	41955586	Immp2l	93757
chr12	-	16670614	16800886	Greb1	268527
chr12	-	100549777	100725028	Rps6ka5	73086,
chr12	-	75450880	75596200	Ppp2r5e	26932,
chr12	-	109032181	109068217	Begain	380785
chr12	-	5077465	5375682	Klhl29	208439,
chr12	+	4133396	4213524	Adcy3	104111
chr12	+	4134152	4213524	Adcy3	104111
chr12	+	4133396	4213524	Adcy3	104111
chr12	+	26211266	26240707	4930480M12Rik	74930
chr12	+	31438218	31473919	Slc26a3	13487,
chr12	+	38780257	38868215	Etv1	14009
chr12	+	38783710	38868215	Etv1	14009
chr12	-	34047581	34917095	NA	79221
chr12	-	48219729	48301462	Mir5125	NA
chr12	+	53248676	54072175	Npas3	27386,
chr12	+	51377579	51450096	Scfd1	76983,
chr12	+	64965741	65022573	Fam179b	328108,
chr12	-	73364074	73409563	D830013O20Rik	380765
chr12	-	69201778	69228190	Pole2	18974
chr12	-	70244534	70347614	Trim9	94090
chr12	-	72211751	72408939	Rtn1	104001
chr12	-	70244534	70347614	Trim9	94090,
chr12	+	82617037	83158812	Rgs6	50779,
chr12	+	76533559	76579039	Plekhg3	263406,
chr12	+	78226654	78684769	Gphn	268566
chr12	+	78226654	78684769	Gphn	268566
chr12	+	79297281	79814690	Rad51l1	19363
chr12	+	88722875	90334933	Nrxn3	18191,
chr12	+	89812455	90334933	Nrxn3	18191
chr12	+	87026563	87090039	Tmem63c	217733,
chr12	+	88953389	90334933	Nrxn3	18191
chr12	-	90998491	91384409	4930534B04Rik	75216,
chr12	+	85824949	86053760	Ttll5	320244,
chr12	-	84918148	84970886	1110018G07Rik	68497,
chr12	-	98433993	98577940	Kcnk10	72258,
chr12	-	101648601	101718502	Tc2n	74413
chr12	-	104763113	104865076	Clmn	94040,
chr12	-	107910402	108003414	Bcl11b	58208,
chr12	+	102757974	102777701	Ubr7	66622,
chr12	-	104763113	104865076	Clmn	94040,
chr12	-	107910402	108003414	Bcl11b	58208
chr12	+	3572390	3781398	Dtnb	13528
chr12	-	3247427	3309969	Rab10	19325
chr12	+	3573040	3781398	Dtnb	13528,
chr12	+	3572390	3781398	NA	13528
chr12	-	3403882	3426747	1110002L01Rik	100043040
chr12	+	3572390	3781398	NA	13528
chr12	+	4843302	4856967	BC068281	238037
chr12	-	4713804	4738383	4930417G10Rik	74855
chr12	+	4917352	5047410	Atad2b	320817
chr12	+	4843302	4852913	BC068281	238037,
chr12	-	4247361	4477182	Ncoa1	17977,
chr12	+	8208125	8276223	1110057K04Rik	68832
chr12	+	8208126	8285759	1110057K04Rik	68832,
chr12	+	7977676	8016839	Apob	238055
chr12	+	8208106	8285759	1110057K04Rik	68832
chr12	+	8771395	8793687	Sdc1	20969,
chr12	-	9565235	9570585	1700022H16Rik	69420
chr12	-	11090201	11150842	Kcns3	238076
chr12	+	11265885	11319785	Smc6	67241
chr12	-	11325244	11436649	Vsnl1	26950
chr12	-	11090201	11150373	Kcns3	238076
chr12	+	12262138	12376361	Fam49a	76820
chr12	+	12262138	12376361	Fam49a	76820
chr12	+	13269126	13583811	Nbas	71169,
chr12	-	13219306	13249174	Ddx1	104721
chr12	-	17284720	17324730	Atp6v1c2	68775,
chr12	-	17284720	17324730	Atp6v1c2	68775
chr12	+	16894977	16988274	Rock2	19878,
chr12	+	17690813	17791926	Hpcal1	53602,
chr12	+	21111755	21270171	Asap2	211914
chr12	-	21323508	21373591	Adam17	11491,
chr12	+	21111755	21270171	Asap2	211914,
chr12	+	21111755	21270171	Asap2	211914
chr12	+	24831598	24960299	Mboat2	67216
chr12	+	24498580	24558571	Taf1b	21340
chr12	+	24498580	24558571	Taf1b	21340,
chr12	+	24831598	24960299	Mboat2	67216
chr12	+	24974931	25059697	Kidins220	77480,
chr12	+	26469214	26479837	Cmpk2	22169
chr12	-	26306797	26415256	Rnf144a	108089
chr12	-	26306797	26415256	Rnf144a	108089
chr12	+	28751827	28867491	Tssc1	380752
chr12	-	28690627	28750453	Ttc15	217449
chr12	-	28553755	28582483	Allc	94041,
chr12	-	28437794	28548337	Dcdc2c	68511
chr12	-	28690627	28750394	Ttc15	217449
chr12	+	29528383	29923209	Myt1l	17933,
chr12	+	29528383	29923209	Myt1l	17933
chr12	+	29528383	29923209	Myt1l	17933
chr12	-	30174556	30373375	Sntg2	268534,
chr12	+	29938035	30017658	Pxdn	69675,
chr12	+	29534904	29923209	Myt1l	17933
chr12	+	30911668	30960149	Sh3yl1	24057,
chr12	+	31265293	31329639	Lamb1	16777
chr12	-	31958478	32061279	Prkar2b	19088,
chr12	+	31654868	31937630	Cog5	238123
chr12	+	33147685	33251157	Atxn7l1	380753
chr12	-	34371496	34528889	Hdac9	79221,
chr12	-	35497978	35534989	Ahr	11622
chr12	+	35047188	35147477	Snx13	217463,
chr12	+	36381518	36689444	Ispd	75847,
chr12	+	36157123	36197291	Ankmy2	217473,
chr12	+	37241638	37581932	Agmo	319660,
chr12	+	37880704	38633410	Dgkb	217480,
chr12	+	40446052	40846488	Dock4	238130,
chr12	-	40315045	40445790	Zfp277	246196
chr12	-	40059770	40134228	Scin	20259
chr12	-	40315045	40445790	Zfp277	246196
chr12	-	40059770	40134228	Scin	20259
chr12	+	44328884	44601846	Nrcam	319504
chr12	+	44328884	44601846	Nrcam	319504,
chr12	+	44269153	44313435	Pnpla8	67452,
chr12	-	44852485	45074483	Stxbp6	217517
chr12	-	46694516	46818775	Nova1	664883
chr12	-	50341231	50649223	Prkd1	18760
chr12	-	51875872	51971321	Heatr5a	320487
chr12	-	51608540	51691914	Strn3	94186
chr12	+	52097745	52310959	Nubpl	76826,
chr12	-	51743721	51829536	Hectd1	207304
chr12	-	51608540	51691914	Strn3	94186
chr12	+	52516076	52567851	Arhgap5	11855,
chr12	+	52699382	53151015	Akap6	238161,
chr12	-	55045660	55080110	2700097O09Rik	72658
chr12	+	55370694	55491306	NA	NA
chr12	-	54892988	54986336	Baz1a	217578
chr12	-	55045660	55080110	2700097O09Rik	72658,
chr12	+	55302636	55382491	1110008L16Rik	66132,
chr12	+	55155103	55189213	Srp54b	665155
chr12	-	54746356	54795662	Snx6	72183,
chr12	-	55602898	55821167	NA	56784
chr12	-	56490427	56529420	E030019B13Rik	104798
chr12	-	55602898	55821167	Ralgapa1	56784,
chr12	-	55602898	55821167	Ralgapa1	56784
chr12	+	55836365	55869735	Brms1l	52592
chr12	-	56712633	57197472	Slc25a21	217593
chr12	-	56712633	57160643	Slc25a21	217593
chr12	+	57230424	57457241	Mipol1	73490,
chr12	-	58958383	59012017	Sec23a	20334
chr12	+	61524631	61845258	Lrfn5	238205,
chr12	-	65132734	65172580	Mis18bp1	217653,
chr12	-	69464786	69475550	5830428M24Rik	76062
chr12	-	69464786	69475550	5830428M24Rik	76062
chr12	-	69583760	69681852	Sos2	20663
chr12	-	69311542	69357176	Nemf	66244,
chr12	-	69803756	69893163	Map4k5	399510,
chr12	+	69724961	69744658	Atp5s	68055,
chr12	+	70308504	70669399	NA	NA
chr12	+	71136847	71243303	2700049A03Rik	76967
chr12	+	71015966	71099351	Arid4a	238247,
chr12	+	71136847	71243303	2700049A03Rik	76967
chr12	+	72085838	72101527	Jkamp	104771
chr12	+	71831077	71992367	Daam1	208846,
chr12	+	72085838	72101527	Jkamp	104771
chr12	+	71831077	71992367	Daam1	208846
chr12	-	72211751	72236724	Rtn1	104001
chr12	+	72441865	72510565	Lrrc9	78257
chr12	+	72441865	72497239	Lrrc9	78257
chr12	+	73123716	73273988	Mnat1	17420
chr12	+	73997760	74267916	Syt16	238266
chr12	+	73907866	73947530	Hif1a	15251,
chr12	+	73585040	73778184	Prkch	18755
chr12	-	74897216	75177332	Kcnh5	238271
chr12	+	75308312	75401455	Rhoj	80837,
chr12	+	76255231	76319820	Mthfd1	108156
chr12	-	76120418	76177259	Esr2	13983
chr12	-	76120418	76177259	Esr2	13983
chr12	+	75818317	76110928	Syne2	319565,
chr12	+	77410140	77475996	Fut8	53618
chr12	+	77388863	77475996	Fut8	53618,
chr12	+	77238103	77475996	Fut8	53618,
chr12	+	77238103	77475996	Fut8	53618
chr12	-	76580487	76710547	Spnb1	20741,
chr12	-	76937268	76962248	Max	17187
chr12	-	76797962	76822524	Rab15	104886
chr12	+	77238738	77475996	NA	53618
chr12	-	76937268	76962248	Max	17187
chr12	+	79029162	79081655	Plekhh1	211945,
chr12	-	78888696	78906938	Plek2	27260
chr12	+	78748946	78840713	Mpp5	56217,
chr12	+	79297350	79508654	Rad51l1	19363
chr12	-	79156016	79172458	Vti1b	53612
chr12	-	80167541	80260371	Actn1	109711,
chr12	-	80335846	80436601	Dcaf5	320808
chr12	+	80463094	80498135	Exd2	97827,
chr12	+	81026807	81186414	Smoc1	64075
chr12	+	81631368	81664941	Ttc9	69480,
chr12	+	80790531	80880833	4933426M11Rik	217684
chr12	-	81492193	81532907	Synj2bpCox16,Synj2bp,	24071,
chr12	-	81197914	81333180	Slc8a3	110893
chr12	+	80790531	80880833	4933426M11Rik	217684
chr12	+	81026807	81186414	Smoc1	64075
chr12	-	81197914	81333180	Slc8a3	110893,
chr12	+	82311348	82451784	Sipa1l1	217692,
chr12	+	82170015	82451784	Sipa1l1	217692,
chr12	+	81860029	82000924	Pcnx	54604,
chr12	-	83269010	83487736	Dpf3	70127,
chr12	-	83269010	83487736	NA	70127
chr12	-	83213750	83487736	NA	70127
chr12	+	84009501	84017669	Acot1	26897
chr12	-	84783211	84876495	Ltbp2	16997,
chr12	-	84146130	84148489	Pnma1	70481
chr12	+	84409067	84433780	2900006K08Rik	72873
chr12	-	85299513	85339362	Nek9	217718
chr12	+	84996320	85070515	Ylpm1	56531,
chr12	+	86082560	86162459	1700019E19Rik	76411
chr12	+	86082560	86162459	1700019E19Rik	76411
chr12	+	86241877	86291368	1700020O03Rik	70373
chr12	+	86421643	86521628	Esrrb	26380,
chr12	+	86361116	86521628	Esrrb	26380,
chr12	+	87147164	87164723	Gstz1	14874
chr12	+	87147706	87164723	Gstz1	14874
chr12	+	87147706	87164723	Gstz1	14874
chr12	+	87816576	87820676	BB287469	544881
chr12	-	91633008	91786436	Ston2	108800
chr12	+	91400992	91540509	Tshr	22095
chr12	+	91400992	91522541	Tshr	22095
chr12	-	98676740	98737405	Ptpn21	24000
chr12	-	98786603	98901484	Eml5	319670,
chr12	-	99195093	99450074	Foxn3	71375,
chr12	+	98920573	98983238	Ttc8	76260
chr12	-	98676740	98734645	Ptpn21	24000
chr12	+	98920611	98983238	Ttc8	76260
chr12	-	100125451	100159653	BC002230	217827,
chr12	-	99717530	99883442	Efcab11	78767,
chr12	+	99964498	100062682	Kcnk13	217826
chr12	+	99964498	100062682	Kcnk13	217826
chr12	+	99964498	100062682	Kcnk13	217826
chr12	-	100300769	100520822	Ttc7b	104718
chr12	-	101039408	101083702	Smek1	68734
chr12	+	100779122	100872610	9030617O03Rik	217830,
chr12	-	100912699	101028983	Ccdc88c	68339,
chr12	+	101404672	101626009	Catsperb	271036
chr12	-	101039408	101083702	Smek1	68734,
chr12	+	102283073	102390854	Rin3	217835
chr12	-	101837371	101913171	Trip11	109181,
chr12	-	102568582	102704869	Itpk1	217837
chr12	+	102129418	102266749	Slc24a4	238384,
chr12	+	102283640	102390854	Rin3	217835
chr12	-	103407975	103425867	Ddx24	27225,
chr12	-	103407975	103425780	Ddx24	27225
chr12	+	103532564	103613832	Ppp4r4	74521,
chr12	+	102948858	103183997	Unc79	217843,
chr12	-	104687741	104751952	Dicer1	192119,
chr12	+	105336593	105383932	2810011L19Rik	69952
chr12	+	105705981	105782447	Ak7	78801
chr12	-	104929948	105009809	4831426I19Rik	212073
chr12	-	105613539	105685241	Atg2b	76559,
chr12	-	104929948	104998677	4831426I19Rik	212073
chr12	+	106010262	106077410	Vrk1	22367
chr12	+	106010262	106077410	Vrk1	22367
chr12	+	106010262	106077410	Vrk1	22367,
chr12	-	106685606	106716324	4933406K04Rik	71033
chr12	-	108206344	108275417	Ccdc85c	668158
chr12	-	108106430	108179284	Setd3	52690
chr12	+	108635752	108688515	Evl	14026,
chr12	+	108554719	108688515	Evl	14026,
chr12	+	108605765	108688515	Evl	14026
chr12	+	108554719	108688515	Evl	14026
chr12	+	108894271	109028452	Wdr25	212198
chr12	+	108410654	108539564	Eml1	68519,
chr12	+	108422815	108539564	Eml1	68519
chr12	+	110485738	110583061	Ppp2r5c	26931
chr12	-	110872609	110889145	Cinp	67236
chr12	+	110485738	110583061	Ppp2r5c	26931
chr12	-	110872609	110889145	Cinp	67236,
chr12	+	110447178	110571690	Ppp2r5c	26931
chr12	+	110601394	110666944	Dync1h1	13424
chr12	+	110737948	110795028	Wdr20a	69641
chr12	+	110485738	110571690	Ppp2r5c	26931,
chr12	+	111538100	111546753	Eif5	217869
chr12	+	111758848	111806775	Klc1	16593
chr12	+	111406808	111412077	A230065H16Rik	380787
chr12	+	111971558	112068854	Tdrd9	74691
chr12	+	111538100	111546753	Eif5	217869,
chr12	-	111803192	111813841	Xrcc3	74335
chr12	+	111758848	111806775	Klc1	16593
chr12	-	112959861	113000621	Brf1	72308
chr12	+	112588783	112615557	Inf2	70435,
chr12	-	112850875	112860916	Gpr132	56696
chr12	+	113098277	113137206	Mta1	116870,
chr12	-	116207049	116263025	Wdr60	217935,
chr12	+	116077725	116146261	Vipr2	22355,
chr12	+	116485719	117278167	Ptprn2	19276
chr12	-	117234520	117337012	Gm5441	432713
chr12	+	117516478	117756978	Rapgef5	217944,
chr12	-	117877981	118199043	Dnahc11	13411
chr12	-	118867823	118966421	Abcb5	77706
chr12	+	3235790	3250374	1700012B15Rik	74173
chr12	+	3365131	3406494	Kif3c	16570,
chr12	+	3426856	3506849	NA	75302
chr12	+	3426856	3506849	Asxl2	75302,
chr12	+	3807159	3914443	NA	13435
chr12	-	3859292	3862244	Gm10485	100038522
chr12	+	3806979	3914443	Dnmt3a	13435
chr12	+	3891743	3914443	Dnmt3a	13435,
chr12	+	3954950	3960618	Pomc	18976,
chr12	-	3962553	4038915	Efr3b	668212,
chr12	+	4082573	4110612	Dnajc27	217378,
chr12	-	4211671	4234294	Cenpo	52504,
chr12	+	4234026	4240123	2410017P09Rik	69709
chr12	+	4593007	4641139	Itsn2	20403
chr12	+	4593007	4713952	Itsn2	20403
chr12	+	4593007	4713952	Itsn2	20403,
chr12	+	4782169	4783512	Gm6682	626534
chr12	-	4833173	4841595	Fkbp1b	14226,
chr12	-	4746215	4769267	A830093I24Rik	207921
chr12	+	4817607	4827659	0610009D07Rik	66055
chr12	+	4769294	4778266	Pfn4	382562,
chr12	-	4879031	4907520	Ubxn2a	217379
chr12	-	4862437	4874359	Mfsd2b	432628,
chr12	+	5376501	5416132	2810032G03Rik	72669
chr12	-	7372038	7380330	1700101O22Rik	73575
chr12	-	8297917	8301954	Gdf7	238057
chr12	+	8313432	8343824	Hs1bp3	58240
chr12	-	8497758	8499985	Rhob	11852
chr12	-	8528482	8599066	Slc7a15	328059
chr12	-	8529344	8539545	Slc7a15	328059
chr12	+	8674680	8752583	Pum2	80913
chr12	+	8674258	8752583	Pum2	80913
chr12	+	8674133	8752583	Pum2	80913,
chr12	+	8674133	8752583	Pum2	80913
chr12	+	8674258	8752583	Pum2	80913
chr12	+	8674258	8752583	Pum2	80913
chr12	+	8974000	9028847	Wdr35	74682,
chr12	+	8921306	8938741	Laptm4a	17775
chr12	+	9029996	9036394	Ttc32	75516
chr12	+	8974000	9028847	Wdr35	74682
chr12	+	8947928	8972028	Matn3	17182
chr12	+	9574441	9581500	Osr1	23967
chr12	+	10390779	10395562	Rdh14	105014
chr12	+	10369970	10390174	Nt5c1b	70881,
chr12	+	11047812	11078741	7420701I03Rik	71457
chr12	-	11240925	11265787	Gen1	209334,
chr12	-	11208381	11208948	Msgn1	56184
chr12	+	11456078	11462928	Rad51ap2	209550
chr12	+	11438232	11444812	4930511A02Rik	74712
chr12	-	11882195	11882899	Tubb2a-ps2	627110
chr12	-	12351521	12392475	4921511I17Rik	70858
chr12	-	12936092	12941836	Mycn	18109,
chr12	-	14147597	14152038	Fam84a	105005
chr12	+	14261533	14285684	Gm16497	791361
chr12	-	14996388	15050389	4930448C13Rik	73972
chr12	-	15791726	15816785	Trib2	217410
chr12	-	16535668	16589770	Lpin1	14245,
chr12	-	16535668	16589770	Lpin1	14245
chr12	-	16535668	16589770	Lpin1	14245
chr12	+	16653469	16660236	Ntsr2	18217
chr12	-	16670614	16757239	Greb1	268527
chr12	+	16810964	16826752	E2f6	50496,
chr12	+	16810964	16826752	NA	50496
chr12	-	16988647	17000118	Pqlc3	217430
chr12	-	17004957	17011727	2410004P03Rik	73667
chr12	-	17004957	17011727	2410004P03Rik	73667
chr12	-	16992960	17000118	Pqlc3	217430
chr12	+	17266594	17284770	Pdia6	71853
chr12	-	17172099	17176888	Kcnf1	382571
chr12	+	17355391	17355474	Mir3066	100526470
chr12	+	17348492	17430095	Nol10	217431
chr12	+	17544872	17551502	Odc1	18263
chr12	+	18514509	18535254	5730507C01Rik	236366
chr12	+	18514509	18535254	5730507C01Rik	236366
chr12	-	20804391	20815779	1700030C10Rik	69513
chr12	+	21316391	21323607	Iah1	67732
chr12	+	21286296	21315056	Cpsf3	54451,
chr12	-	21269805	21286237	Itgb1bp1	16413,
chr12	-	21390328	21417436	Ywhaq	22630,
chr12	-	22953996	23010243	2410018L13Rik	69732
chr12	-	24043201	24097269	9030624G23Rik	66808
chr12	+	24580718	24617391	Grhl1	195733
chr12	+	24572286	24617391	Grhl1	195733
chr12	+	24708253	24714146	Rrm2	20135
chr12	-	24665837	24681795	Cys1	12879
chr12	-	24665837	24681795	Cys1	12879
chr12	+	24651370	24662782	Klf11	194655
chr12	-	24665837	24681795	Cys1	12879
chr12	-	25093798	25096092	Id2	15902
chr12	+	25129173	25132274	Gm17746	432641
chr12	-	26442742	26456452	Rsad2	58185,
chr12	-	27090236	27114995	Gm20187	100504347
chr12	-	27140795	27160516	Gm9866	636791
chr12	-	27140795	27160516	Gm9866	636791
chr12	-	27140795	27160516	Gm9866	636791
chr12	-	27334267	27342718	Sox11	20666
chr12	+	28675206	28682174	Adi1	104923
chr12	-	28594172	28623290	Colec11	71693
chr12	+	28649601	28659591	Rnaseh1	19819
chr12	-	28630846	28635953	Rps7	20115
chr12	-	28709506	28750453	Ttc15	217449,
chr12	-	29675629	29686445	C630031E19	328075
chr12	-	30054660	30132609	Tpo	22018
chr12	-	30410558	30467358	2310016D03Rik	69566
chr12	+	30584442	30591219	Tmem18	211986
chr12	-	30893325	30911612	Acp1	11431
chr12	-	30893325	30911612	Acp1	11431
chr12	+	30884323	30893854	Fam150b	100294583
chr12	+	31073967	31079940	Fam110c	104943
chr12	-	31331561	31351437	Dld	13382
chr12	-	31484828	31499616	Cbll1	104836
chr12	-	31519818	31559969	Slc26a4	23985
chr12	-	31484828	31499616	Cbll1	104836
chr12	-	31484828	31499616	Cbll1	104836
chr12	-	31595353	31634597	Bcap29	12033
chr12	-	31595353	31634658	Bcap29	12033
chr12	-	31640054	31654826	Dus4l	71916
chr12	-	31706866	31713926	Gpr22	73010
chr12	-	31926454	31950535	Hbp1	73389
chr12	-	31929382	31950535	Hbp1	73389,
chr12	-	32173396	32208338	Pik3cg	30955
chr12	-	32173396	32208649	Pik3cg	30955
chr12	-	32173396	32208470	Pik3cg	30955,
chr12	+	32378788	32382943	2010109K11Rik	72123
chr12	+	32824115	32826908	Gdap10	100504486
chr12	+	32820334	32853369	Nampt	59027
chr12	+	32954185	32979502	Sypl	19027
chr12	-	32919383	32953789	4933406C10Rik	74076
chr12	+	32953944	32979502	Sypl	19027
chr12	-	33033795	33092875	Cdhr3	68764
chr12	-	33111710	33147586	F730043M19Rik	320046
chr12	+	33394853	33401269	Efcab10	75040
chr12	+	33302514	33368277	Atxn7l1	380753,
chr12	+	33429623	33439380	Twistnb	28071
chr12	+	33928424	33929309	Ferd3l	114712
chr12	+	33957670	33959831	Twist1	22160
chr12	+	34984760	34986436	Prps1l1	75456
chr12	-	35672290	35686304	9130015A21Rik	71581
chr12	-	35672290	35695118	9130015A21Rik	71581
chr12	-	36014554	36042478	Tspan13	66109
chr12	+	35992924	36004081	Agr2	23795
chr12	+	35925620	35949730	Agr3	403205
chr12	+	36090378	36091829	Gm5434	432649
chr12	-	36091834	36156825	Bzw2	66912,
chr12	-	36209562	36253398	1700108M19Rik	71156
chr12	-	36208344	36218202	1700108M19Rik	71156
chr12	+	36314168	36318452	Sostdc1	66042
chr12	+	37108545	37179528	Meox2	17286
chr12	+	38115130	38115151	NA	100124642
chr12	+	38115130	38115151	NA	NA
chr12	+	38115130	38115151	Mir467a-3	NA
chr12	-	38552808	38614521	4930428E07Rik	73867
chr12	-	40033290	40037376	Arl4a	11861
chr12	-	40033290	40037987	Arl4a	11861
chr12	-	40222711	40222811	Mir1938	100316693
chr12	+	40223363	40229183	Gm7008	629820
chr12	-	40203128	40223189	Ifrd1	15982
chr12	-	40176385	40199315	Gm889	380755
chr12	-	41451667	41486057	NA	16981
chr12	-	41451667	41486057	NA	16981
chr12	-	41451667	41486057	Lrrn3	16981
chr12	+	44221355	44224380	Gm2027	100039062
chr12	-	44205896	44210068	Dnajb9	27362
chr12	+	49389651	49407346	NA	67293
chr12	+	49383006	49386867	Foxg13110039M20Rik,	15228,
chr12	+	49382882	49386867	Foxg1	15228
chr12	-	49476992	49480862	1810007C17Rik	69054
chr12	+	51348229	51376986	G2e3	217558
chr12	+	51348229	51376986	G2e3	217558
chr12	+	51348229	51376986	G2e3	217558
chr12	+	51593340	51605773	Coch	12810
chr12	+	51593340	51605773	Coch	12810
chr12	+	51690965	51738939	Ap4s1	11782,
chr12	-	52023003	52028063	Gpr33	14762
chr12	-	51997506	52006501	6530401N04Rik	328092,
chr12	-	52599983	52602322	1700031P21Rik	73278
chr12	-	54178980	54203874	Egln3	112407
chr12	-	54387732	54391318	Gm7550	665239
chr12	-	54645932	54646012	Mir1892	100316682
chr12	-	54645373	54656572	1110002B05Rik	104725
chr12	-	54673466	54695865	Eapp	66266,
chr12	-	54858818	54862877	Cfl2	12632
chr12	+	55124527	55142082	Fam177a	73385,
chr12	+	55080495	55115367	Srp54a	24067
chr12	+	55124527	55142082	NA	NA
chr12	-	55280813	55303000	Ppp2r3c	59032
chr12	+	55230167	55263480	Srp54b	665155
chr12	+	55199591	55217146	Fam177a	73385,
chr12	+	55199591	55217146	NA	NA
chr12	+	55230477	55263020	Srp54b	NA
chr12	+	55398824	55418459	Psma6	26443
chr12	-	55489408	55492647	Nfkbia	18035
chr12	+	55565134	55566709	Aldoart2	79459
chr12	+	55598916	55602017	Insm2	56856
chr12	-	56328306	56345894	Mbip	217588
chr12	+	56253242	56266381	Gm19990	100503961
chr12	-	56611396	56613284	Nkx2-9	18094
chr12	-	56531934	56536908	Nkx2-1	21869
chr12	+	56591058	56594554	C87198	97836
chr12	+	56591058	56594554	C87198	97836
chr12	-	56531934	56535106	Nkx2-1	21869
chr12	+	56695638	56711230	Pax9	18511
chr12	+	57230411	57242168	Prps1l3	328099
chr12	-	57540631	57546121	Foxa1	15375
chr12	+	57564114	57622109	4921506M07Rik	70846
chr12	+	58211803	58216036	Sstr1	20605
chr12	-	58264719	58269258	Clec14a	66864
chr12	+	59066918	59074017	Pnn	18949
chr12	-	59043091	59061461	Trappc6b	78232
chr12	+	59013392	59027988	Sip1	66603
chr12	+	59095799	59109130	Mia2	338320
chr12	+	59131452	59190220	Ctage5	217615
chr12	+	59129745	59190220	Ctage5	217615,
chr12	+	59129745	59190220	Ctage5	217615
chr12	-	59200654	59219483	Fbxo33	70611,
chr12	-	61499659	61521820	Gm20063	100504101
chr12	-	64471332	64474898	Fscb	623046
chr12	-	64942439	64965536	Klhl28	66689,
chr12	+	64917910	64924591	Gm527	217648
chr12	-	65062431	65073938	Fkbp3	30795
chr12	+	65075605	65132058	Fancm	104806,
chr12	+	65036333	65063386	Prpf39	328110,
chr12	+	65225516	65228454	Wdr20b	70948
chr12	-	66283378	66284401	Rpl10l	238217
chr12	-	67656741	67669271	Gm17821	100316870
chr12	-	69182733	69184067	Rpl36al	66483
chr12	-	69157721	69159186	Rps29	20090
chr12	+	69184157	69186773	Mgat2	217664
chr12	+	69197210	69199868	9330151L19Rik	414085
chr12	+	69168813	69179010	Lrr1	69706
chr12	-	69189837	69198429	1110034A24Rik	109065,
chr12	+	69241831	69283961	Klhdc1	271005
chr12	+	69296680	69310687	Klhdc2	69554,
chr12	+	69372149	69375980	Arf6	11845
chr12	-	69577627	69583028	Mettl21d	207965
chr12	-	69690435	69724874	L2hgdh	217666
chr12	+	69790343	69841880	4930512B01Rik	74724
chr12	-	69763834	69763944	Mir681	751538
chr12	+	69843685	69853671	4931403G20Rik	70934
chr12	-	69746847	69790707	Cdkl1	71091
chr12	+	69843685	69853671	4931403G20Rik	70934
chr12	-	69965012	69987002	Sav1	64010
chr12	+	69963408	69969744	Gm3086	100040999
chr12	+	69893104	69964085	Atl1	73991,
chr12	-	70011434	70102854	Nin	18080
chr12	-	70018739	70111925	Nin	18080,
chr12	-	70190814	70227683	Pygl	110095
chr12	+	70227840	70234165	F730035M05Rik	414124
chr12	+	70154170	70183206	Abhd12b	100504285
chr12	-	70263731	70347614	Trim9	94090,
